ticker,week_start,snapshot_type,snapshot_date,price,avg_call_iv,avg_put_iv,iv_skew,call_volume,put_volume,put_call_volume_ratio,call_open_interest,put_open_interest,put_call_oi_ratio,num_contracts,avg_call_delta,avg_put_delta,avg_gamma,avg_call_theta,avg_put_theta,avg_vega,avg_call_rho,avg_put_rho
COIN,2026-08-31,end,2026-09-04,185.8000030517578,2.5164307129073467,2.706436795076069,0.1900060821687224,15221.0,8775.0,0.5765061428289863,74166.0,44028.0,0.5936412911576733,149.0,0.4892493548465211,-0.2760178152543522,0.0061352164805527,-0.314356453555714,-0.1645935275848823,0.0010693861546522,0.0005307863435055,-0.0004552310750015
GOOGL,2026-08-31,end,2026-09-04,341.5840148925781,1.957711463965439,1.917690390762544,-0.0400210732028949,28602.0,11234.0,0.3927697363820712,123613.0,64538.0,0.5220971904249553,153.0,0.4169214637748796,-0.3315444271696617,0.0057180395343713,-0.0745500202517065,-0.1354507958781097,0.001266156184569,0.0008470510340053,-0.0009383973516325
PLTR,2026-08-31,end,2026-09-04,176.76400756835938,3.0946100394860085,1.6481359799745858,-1.4464740595114227,24451.0,30576.0,1.250501002004008,148688.0,136563.0,0.9184534057893038,181.0,0.6229540814471993,-0.23883541310115,0.0048257070783304,-0.0967208485505779,-0.0237131318152952,0.0005155663084428,0.0005894313155053,-0.0003716054445514
SHOP,2026-08-31,end,2026-09-04,146.6750030517578,1.958792207369291,2.131752468222341,0.1729602608530505,1278.0,1223.0,0.956964006259781,14222.0,15184.0,1.0676416819012795,127.0,0.6469765220657625,-0.2590902384988539,0.0169535046376518,-0.2188044274828134,-0.3737866246322482,0.0015829862540152,0.0006014688899322,-0.0003167368556757
XOM,2026-08-31,end,2026-09-04,160.05999755859375,1.222171743774414,1.3785165428112398,0.1563447990368258,1931.0,2340.0,1.2118073537027447,22010.0,10667.0,0.4846433439345752,63.0,0.5084609869120675,-0.3024663583378282,0.0184140541082238,-0.2050459435469271,-0.2589536076405948,0.0014044521233671,0.0005375577312817,-0.0003904350712263
AMD,2026-08-31,end,2026-09-04,470.8299865722656,1.0381804829510592,3.1060896334388275,2.067909150487768,40927.0,29250.0,0.7146871258582354,107569.0,82526.0,0.7671912911712482,340.0,0.4557020019253641,-0.2735534215489478,0.0026319486919666,-0.0486395373130489,-0.8361774610209743,0.0023200967343738,0.0010388512572122,-0.0010950411539365
BAC,2026-08-31,end,2026-09-04,62.369998931884766,1.6528860991379308,1.149067187890625,-0.5038189112473059,10125.0,2441.0,0.2410864197530864,33890.0,24122.0,0.7117733844791974,54.0,0.5331070038173823,-0.3554019585998758,0.0284499897408042,-0.1121435186595588,-0.0991518732521293,0.0004613112419541,0.0002082405687247,-0.0001769170506247
FIG,2026-08-31,end,2026-09-04,24.434999465942383,2.699767097906068,4.172157041480655,1.4723899435745866,1030.0,697.0,0.6766990291262136,17528.0,8808.0,0.5025102692834322,85.0,0.4007377790426715,-0.4986477459547285,0.06565275688825,-0.075155105761518,-0.3616442985389061,0.0003758291447312,5.820406773436109e-05,-0.0001114090133861
RKLB,2026-08-31,end,2026-09-04,64.19999694824219,2.398920123226768,2.485004473946049,0.0860843507192816,5308.0,4482.0,0.8443858327053504,55449.0,19535.0,0.3523057223755162,110.0,0.269478914456054,-0.6652115508151231,0.0203071382658927,-0.1921534987412351,-0.0736476930672535,0.0004892458392251,0.0001087430270653,-0.0004114482147269
SPCX,2026-08-31,end,2026-09-04,149.67999267578125,3.357353460892388,2.9129901606653097,-0.4443633002270784,46007.0,30546.0,0.6639424435412002,248218.0,222786.0,0.8975416770741848,186.0,0.719314875466524,-0.2301385085262287,0.0084642109961285,-0.1015422829639842,-0.2715794013277662,0.0008291001853698,0.0005788913907928,-0.000312953584294
SPY,2026-09-07,intermediate,2026-09-10,757.25,0.5905457821975623,0.4446417613624367,-0.1459040208351255,80017.0,106977.0,1.3369284027144233,276180.0,424664.0,1.537634875805634,366.0,0.4925346385837713,-0.4295239941376956,0.0060651654397458,-0.4447166934299194,-0.1103907957071512,0.0187542128392921,0.009248607926934,-0.0094242257288266
QQQ,2026-09-07,intermediate,2026-09-10,708.905029296875,0.6223759312914776,0.5934885466368303,-0.0288873846546473,67240.0,73978.0,1.1002082093991672,192804.0,310723.0,1.6116003817348188,370.0,0.5414625933816164,-0.3174331826609287,0.006048805164229,-0.399963972437642,-0.1960413954366373,0.0194350846395797,0.0093836386293825,-0.0064416090587429
SPX,2026-09-07,intermediate,2026-09-10,7585.580078125,,,,,,,,,,,,,,,,,,
TSLA,2026-09-07,intermediate,2026-09-10,367.6700134277344,1.1433487575895886,1.5213985393732243,0.3780497817836357,157401.0,122519.0,0.7783876849575289,251751.0,218647.0,0.8685049910427367,203.0,0.4686911269762799,-0.350811887669639,0.0043689379309472,-0.1637348011444727,-0.5980642169941818,0.0091116198513253,0.0034960680577199,-0.0040259877652756
NVDA,2026-09-07,intermediate,2026-09-10,218.0200042724609,2.5196366034476365,1.8239569131425497,-0.6956796903050868,165261.0,128072.0,0.7749680807934116,543738.0,389292.0,0.7159551107334783,148.0,0.495624717913091,-0.4198333584460179,0.0065291653353872,-0.3032032926884338,-0.1616853815667736,0.0042927415783706,0.001967502949602,-0.0030546309941437
IBIT,2026-09-07,intermediate,2026-09-10,43.665000915527344,0.5539831249999999,1.1979612689985797,0.6439781439985796,15893.0,46683.0,2.9373309003964008,219108.0,124851.0,0.5698148858097377,110.0,0.544811247942683,-0.4490343286265931,0.0418566111094821,-0.0190201483873976,-0.0408127264257109,0.0010624146934949,0.0005330292069459,-0.0006234865128706
AAPL,2026-09-07,intermediate,2026-09-10,319.8699951171875,1.4167704829477163,1.140676133403163,-0.2760943495445533,283863.0,84813.0,0.2987814544340051,207983.0,139333.0,0.6699249457888385,127.0,0.6143484489980924,-0.2139057809983536,0.0074036740700119,-0.3265705200451231,-0.1499929488808511,0.0084030785891757,0.0042840888030409,-0.0019877003528545
AMZN,2026-09-07,intermediate,2026-09-10,251.5850067138672,1.154631053203508,0.9409665601140802,-0.2136644930894278,27002.0,16701.0,0.6185097400192578,127382.0,63312.0,0.4970246973669749,95.0,0.4651901377546051,-0.3548333305635139,0.0101119854723679,-0.2306101585788972,-0.1209046184250855,0.0064574144515477,0.0026816912704843,-0.0026592208599598
TLT,2026-09-07,intermediate,2026-09-10,81.02999877929688,0.4657330622209822,0.4153706067708333,-0.0503624554501488,15815.0,5406.0,0.3418273790705027,279971.0,109872.0,0.3924406456382983,72.0,0.3711756475011735,-0.5654589570024849,0.0670564708057269,-0.0123907431768146,-0.0343604682887366,0.0020231147675581,0.0007705694552282,-0.0013252194095579
INTC,2026-09-07,intermediate,2026-09-10,100.26000213623048,1.2659162171145522,0.8982479447372644,-0.3676682723772877,29716.0,26597.0,0.8950397092475434,150546.0,96018.0,0.6377984137738631,156.0,0.3943111860931889,-0.5480042736048371,0.0137476730349038,-0.0971826835730415,-0.0803145103934687,0.0025490235711201,0.0008945906821685,-0.0018111356014768
IWM,2026-09-07,intermediate,2026-09-10,287.8500061035156,0.6419715041721458,0.3373778191679267,-0.3045936850042191,9221.0,24256.0,2.630517297473159,123820.0,284263.0,2.2957761266354386,194.0,0.4026033359517987,-0.4150859095652418,0.0130409201259979,-0.23363996408207,-0.0455825583948691,0.0077068852830025,0.002870091544337,-0.003465736204528
MU,2026-09-07,intermediate,2026-09-10,990.5,2.5991864627770016,2.3593092949799783,-0.2398771677970232,45475.0,33960.0,0.7467839472237493,99284.0,139734.0,1.407417106482414,453.0,0.5628354529390405,-0.188719999910965,0.0011254320541049,-1.72389248256345,-0.5687733437174682,0.0205307596592965,0.0104784433910165,-0.0060063773460067
MSTR,2026-09-07,intermediate,2026-09-10,131.27000427246094,0.662223304902523,1.8558685151554988,1.1936452102529758,35894.0,11073.0,0.3084916699169778,252847.0,160349.0,0.6341740261897512,200.0,0.5468488654017984,-0.3166715322011948,0.0106744387117651,-0.0863792587124259,-0.4648252539612065,0.0046095536233861,0.0014751750928565,-0.0013379347619873
MSFT,2026-09-07,intermediate,2026-09-10,489.260986328125,1.2451284939128595,0.8174370718731456,-0.4276914220397139,11040.0,9684.0,0.8771739130434782,64681.0,41210.0,0.6371268224053431,161.0,0.4981242444329302,-0.365464574930102,0.0055638865745887,-0.8283763573098769,-0.1254041376088444,0.0135653315367198,0.0055589471929249,-0.0052812091557505
GLD,2026-09-07,intermediate,2026-09-10,400.1099853515625,1.0504125246779985,0.6082065329721813,-0.442205991705817,5260.0,3683.0,0.7001901140684411,123423.0,120273.0,0.974478014632605,259.0,0.4087280185299679,-0.3494802788653858,0.0087643889614669,-0.3865103033402098,-0.2536264804491157,0.0141857870547138,0.0040155122709288,-0.0040390461441915
VIX,2026-09-07,intermediate,2026-09-10,17.899999618530273,2.4792161626674107,1.8692387411006803,-0.6099774215667304,46703.0,85851.0,1.838233089951395,3686625.0,1687376.0,0.4577020988031058,132.0,0.266790701139388,-0.6976933607925921,0.0373521917367073,-0.031286136173829,-0.0318058797956372,0.0025185088622927,0.0006077903627023,-0.0062988959709944
ETHA,2026-09-07,intermediate,2026-09-10,18.35009956359864,0.9589889375,2.2454797789884875,1.2864908414884877,4763.0,1610.0,0.3380222548813772,82724.0,71333.0,0.8623011459794013,78.0,0.5075316909925423,-0.3561445565905392,0.059963171033794,-0.0063684357738273,-0.014319941159565,0.0003063592506873,0.0001731667655749,-0.000229444892859
META,2026-09-07,intermediate,2026-09-10,645.219970703125,1.4330151366261683,1.2027341847461763,-0.2302809518799919,73560.0,42317.0,0.5752718868950517,113339.0,67400.0,0.5946761485455139,296.0,0.5093739051808078,-0.157805812600255,0.0029116188081222,-0.3877340806603526,-0.6167007791395229,0.0155835976232387,0.0070579189593557,-0.0029451263742534
SLV,2026-09-07,intermediate,2026-09-10,58.275001525878906,1.3894619561858674,0.6413333592036732,-0.7481285969821942,10558.0,9032.0,0.8554650501989013,80985.0,53227.0,0.6572451688584305,124.0,0.4842009806622147,-0.4392472237075295,0.0352094412654249,-0.09776654812343,-0.0286393218970882,0.0018600115827515,0.0006386057163537,-0.0007845363267327
NFLX,2026-09-07,intermediate,2026-09-10,76.01010131835938,1.0350615056501116,1.5471640530321074,0.5121025473819958,9843.0,6290.0,0.6390328151986183,89071.0,39278.0,0.4409740544060356,90.0,0.4377806358263229,-0.463596486649849,0.0265559552510823,-0.0721909018978928,-0.3046871724467521,0.0028037275753958,0.0007501304336693,-0.0011127721329972
PFE,2026-09-07,intermediate,2026-09-10,27.511199951171875,1.931348082090436,1.2862762015206477,-0.6450718805697879,2266.0,964.0,0.4254192409532215,37509.0,16782.0,0.4474126209709669,61.0,0.6241260250238881,-0.3884261401393885,0.0963652229008276,-0.1076166509574062,-0.0484590672495377,0.0011038365724708,0.0003687354842578,-0.0003304833356788
SOFI,2026-09-07,intermediate,2026-09-10,17.155000686645508,1.6320829943847657,1.776464790826613,0.1443817964418472,11429.0,5241.0,0.4585703036136145,145277.0,61822.0,0.4255456816977223,63.0,0.4920483932163228,-0.5158827202660179,0.0751229697669692,-0.0159899592192736,-0.0159749415577187,0.0003816074333176,0.0001715314268669,-0.0003054560799767
COIN,2026-09-07,intermediate,2026-09-10,173.3800048828125,2.2717353510131835,2.380948361798455,0.1092130107852713,18518.0,2864.0,0.1546603304892537,58301.0,32914.0,0.5645529236205211,148.0,0.4712593420895711,-0.33116394190005,0.0067076262323782,-0.4169106588853629,-0.6402060268450838,0.0058361952763175,0.0016273583498086,-0.0019206764969099
GOOGL,2026-09-07,intermediate,2026-09-10,328.57501220703125,1.482182597840775,1.4171739172537667,-0.0650086805870082,58809.0,18969.0,0.3225526705096159,148366.0,59179.0,0.3988717091516924,156.0,0.378491487537625,-0.4035776200324991,0.0062959697803862,-0.1845782566265841,-0.2781098993131854,0.0072862036405596,0.0026459031378889,-0.0041379157853178
PLTR,2026-09-07,intermediate,2026-09-10,168.0500030517578,0.9984503860064636,1.7155958252514365,0.717145439244973,35838.0,45539.0,1.2706903287013784,151522.0,111378.0,0.7350615752168002,184.0,0.5649823102277048,-0.342988591605874,0.004831023227062,-0.0816240356762552,-0.1016211660202488,0.0021499583610419,0.0019192957097196,-0.0020566314662799
SHOP,2026-09-07,intermediate,2026-09-10,127.08000183105467,1.5122355571457435,1.3940803198242189,-0.1181552373215246,2732.0,1597.0,0.5845534407027818,22152.0,15841.0,0.7151047309498014,115.0,0.2926824958012377,-0.6204661818731975,0.0216747065837638,-0.3100853028491985,-0.4575555388952523,0.0072594560562032,0.0009144879849631,-0.0025528891517397
XOM,2026-09-07,intermediate,2026-09-10,164.4499969482422,1.56510766526964,1.433346262576941,-0.1317614026926989,3054.0,1085.0,0.3552717747216765,50356.0,8144.0,0.161728493128922,69.0,0.5654085208877765,-0.1686518763535147,0.015541887105503,-0.425942244605107,-0.405052280670237,0.0071206485907791,0.0020794361360099,-0.0008168403672001
AMD,2026-09-07,intermediate,2026-09-10,507.0700073242188,2.873719688328334,2.2176184097290035,-0.6561012785993303,21533.0,23276.0,1.0809455254725306,98754.0,93617.0,0.9479818538995888,337.0,0.5305260744053066,-0.1552633356814367,0.0025552580442481,-0.6112274537970743,-0.7142598580819894,0.0113282667700489,0.0046122960989867,-0.0024136462272994
BAC,2026-09-07,intermediate,2026-09-10,62.435001373291016,1.2586920110452584,0.8607857052734376,-0.3979063057718208,11198.0,1190.0,0.1062689766029648,57787.0,16601.0,0.2872791458286465,54.0,0.5640886848565152,-0.3420427927125966,0.04960497070579,-0.1074785347968637,-0.0878581659354553,0.0023508862575839,0.0008082459045466,-0.0006314258544012
FIG,2026-09-07,intermediate,2026-09-10,21.93000030517578,2.585345585300612,2.301370177734375,-0.2839754075662366,1668.0,791.0,0.474220623501199,18507.0,12059.0,0.6515912897822446,86.0,0.2694512686707354,-0.6756754415601809,0.0638622573013238,-0.0943774172995512,-0.0950698118330845,0.0010113873913439,0.0001336526270294,-0.0005434291301873
RKLB,2026-09-07,intermediate,2026-09-10,63.7400016784668,1.4585883220065368,1.985909808612898,0.5273214866063614,7234.0,1745.0,0.2412220071882775,41645.0,21531.0,0.5170128466802737,100.0,0.3094439343680547,-0.6346999400357372,0.0246398258241647,-0.1030665047763479,-0.2924177314442377,0.002690761985968,0.0004617568896108,-0.0014338436607717
SPCX,2026-09-07,intermediate,2026-09-10,151.625,3.2765741097337377,1.7761642991807722,-1.5004098105529655,98929.0,40780.0,0.4122148207300184,162606.0,231833.0,1.4257345977393208,188.0,0.7144593121512368,-0.2147928399497369,0.0075203153905555,-0.42807273823708,-0.0847883502253022,0.0038611090731578,0.0020381303715777,-0.0010570234688848
SPY,2026-09-07,start,2026-09-08,766.47998046875,0.4613790542754284,0.2814273026716902,-0.1799517516037381,32216.0,47870.0,1.4859076235410975,213239.0,376345.0,1.7648976031588968,366.0,0.5267716407266787,-0.3859364311915311,0.0061420714409007,-0.4440605624507841,-0.0427792277340459,0.0518494454941816,0.0298255283462362,-0.0255469806782936
QQQ,2026-09-07,start,2026-09-08,716.1801147460938,0.5743291665944745,0.4216669256558625,-0.1526622409386119,19370.0,33292.0,1.718740320082602,135441.0,234060.0,1.728132544798104,370.0,0.557488985525883,-0.2913181717188084,0.0058294225508037,-0.5464898480087672,-0.0939335511639894,0.0577614707742527,0.0290072708910152,-0.0178042712020422
SPX,2026-09-07,start,2026-09-08,7679.3701171875,,,,,,,,,,,,,,,,,,
TSLA,2026-09-07,start,2026-09-08,360.8599853515625,1.056103983419667,1.1390569359796698,0.0829529525600027,65887.0,57223.0,0.8685021324388726,182320.0,160460.0,0.8801009214567793,203.0,0.4448548494335928,-0.3738362365886178,0.0045762581581192,-0.2624519252325086,-0.4327167468091273,0.0276010148893736,0.0097405017898282,-0.0128233703176417
NVDA,2026-09-07,start,2026-09-08,228.6699981689453,1.956044200300386,1.2613972050852011,-0.6946469952151848,55271.0,46762.0,0.846049465361582,412349.0,267150.0,0.6478735246114335,148.0,0.5358648272994604,-0.3583230960981245,0.0064446574939729,-0.3980323341482941,-0.1179519497728425,0.0151952273194101,0.0065876220360714,-0.008040950707662
IBIT,2026-09-07,start,2026-09-08,44.22999954223633,0.5218457869318182,0.898299206853693,0.3764534199218748,27733.0,16302.0,0.5878195651390041,205624.0,96488.0,0.4692448352332412,110.0,0.5703899641750485,-0.4159469811465059,0.0431704724061468,-0.0193204829494336,-0.0419555137120053,0.0032376649981426,0.0016891100851214,-0.0017544601890483
AAPL,2026-09-07,start,2026-09-08,315.92999267578125,1.0961465639272838,0.8735416779745782,-0.2226048859527056,32069.0,12760.0,0.3978920452773706,116203.0,69806.0,0.600724594029414,127.0,0.5794693427295557,-0.2450820174120582,0.0071720227559312,-0.4051171029865676,-0.1159482843418047,0.0252837185944825,0.0118962825112691,-0.0067897013957769
AMZN,2026-09-07,start,2026-09-08,254.9149932861328,0.9746350148638556,0.5345797199596057,-0.44005529490425,11980.0,6103.0,0.509432387312187,92715.0,49538.0,0.5343040500458394,95.0,0.469456742098318,-0.3383184629670309,0.0089659740167415,-0.4022116044646807,-0.040608090931807,0.0205078040210033,0.0080739206453987,-0.0076376179896884
TLT,2026-09-07,start,2026-09-08,82.2699966430664,0.41785846656436,0.1347254497070311,-0.2831330168573289,11200.0,4104.0,0.3664285714285714,239085.0,78937.0,0.3301629127716084,72.0,0.4000061136446491,-0.5075507488130582,0.061338374699544,-0.0468450006281274,-0.0012760166450473,0.0059994183821915,0.0024969928554494,-0.0035853209889335
INTC,2026-09-07,start,2026-09-08,101.3000030517578,0.7420917225738892,1.149396523838827,0.4073048012649378,26912.0,18281.0,0.6792880499405469,122753.0,68134.0,0.5550495710899123,156.0,0.4200233095741086,-0.5051922795969325,0.0143575224566131,-0.1013515319505373,-0.2333826396366604,0.0099118265117428,0.0028807743105805,-0.0051177465228017
IWM,2026-09-07,start,2026-09-08,294.54998779296875,0.5173892541262184,0.29698195968792,-0.2204072944382983,3723.0,10457.0,2.808756379264034,98672.0,279778.0,2.835434571104265,194.0,0.4627319119826681,-0.3342990789295481,0.0134325611053581,-0.2290025324332763,-0.0286019957911493,0.0223825823857428,0.0100129129723531,-0.0084702295284669
MU,2026-09-07,start,2026-09-08,1018.656494140625,1.9158801852308,1.848702066501134,-0.0671781187296658,19856.0,23804.0,1.1988315874294924,60615.0,108063.0,1.782776540460282,453.0,0.5837373404072926,-0.1663389987126719,0.0010707349239979,-1.6565185639233764,-0.541823186644731,0.0686509596942705,0.0329420212534989,-0.0162444556506646
MSTR,2026-09-07,start,2026-09-08,137.81500244140625,1.7914211120829453,1.3205000309870794,-0.4709210810958659,23820.0,16155.0,0.6782115869017632,227205.0,155175.0,0.682973526110781,200.0,0.5973520212215645,-0.2640295061501269,0.0098977178750072,-0.2936355593767519,-0.2060363816705397,0.0140753953733284,0.0049388088248253,-0.0034409352591651
MSFT,2026-09-07,start,2026-09-08,491.7999877929688,0.9261609373399688,0.6271003307332871,-0.2990606066066816,7508.0,4427.0,0.5896377197655833,51355.0,31254.0,0.6085872845876741,161.0,0.5053990914348613,-0.3475754958916129,0.0058770011081346,-0.6485378944173231,-0.155765899849391,0.0417660982040322,0.0169043446302179,-0.0151404664237002
GLD,2026-09-07,start,2026-09-08,403.3299865722656,0.7782810417134053,0.4447119491604642,-0.3335690925529411,9767.0,3481.0,0.3564042182860653,113474.0,41672.0,0.3672383100974672,259.0,0.4249596220787991,-0.3236568064104198,0.0087411604364482,-0.3144877632767768,-0.1640280611201349,0.0385756108677564,0.0125434780790068,-0.0112801171100494
VIX,2026-09-07,start,2026-09-08,15.489999771118164,4.10750582824707,4.17592921540437,0.0684233871573001,7479.0,337.0,0.0450594999331461,74983.0,10469.0,0.1396183134843898,75.0,0.1922327809450157,-0.5834184307746496,0.0424052307617906,-0.0448857951495218,-0.264301053390332,0.0005083653455702,6.478545146570774e-05,-0.0004904848814457
ETHA,2026-09-07,start,2026-09-08,18.64999961853028,0.538092412109375,1.7036934578022207,1.1656010456928456,7693.0,2874.0,0.3735863772260496,60820.0,67551.0,1.11067083196317,78.0,0.5279788763036751,-0.3260612743957691,0.0596319390997211,-0.0068336802219783,-0.023689819019979,0.0010693904182681,0.0005498281936708,-0.00064499134491
META,2026-09-07,start,2026-09-08,616.4498901367188,1.0435646410858497,0.9689208529301012,-0.0746437881557484,15519.0,7257.0,0.467620336361879,70078.0,32343.0,0.4615285824367133,296.0,0.4396266624009299,-0.2529006727315531,0.0031107657528072,-0.3695363107517642,-0.3463743887619506,0.0426389728221848,0.0175162293618125,-0.0138083847839808
SLV,2026-09-07,start,2026-09-08,59.65999984741211,1.0899200798011894,0.5165647658819902,-0.5733553139191992,3062.0,3953.0,1.2909862834748531,69298.0,38752.0,0.5592080579526104,124.0,0.5174422987837496,-0.3946969806016873,0.0361692903085431,-0.0918264812883203,-0.0193359395021695,0.0053225751184602,0.0020657466305071,-0.0021401341212098
NFLX,2026-09-07,start,2026-09-08,76.4800033569336,1.0586176364198023,0.9823307021722562,-0.0762869342475461,22219.0,13275.0,0.5974616319366308,73302.0,25241.0,0.3443425827398979,90.0,0.4355718353932948,-0.4586211815893806,0.030099252856855,-0.0886467765709425,-0.1278279320779402,0.0077801510403216,0.0022252760645832,-0.0033099098825224
PFE,2026-09-07,start,2026-09-08,28.075000762939453,1.3353497136896308,1.0101882962472095,-0.3251614174424211,3486.0,1221.0,0.3502581755593804,32436.0,15504.0,0.4779874213836478,61.0,0.6463066008617663,-0.3167624003271801,0.0928260220917189,-0.067201553108269,-0.0509791816710309,0.0031907688006264,0.0011497882132769,-0.0008330162927053
SOFI,2026-09-07,start,2026-09-08,18.15999984741211,1.6330594744873046,1.0931239402721773,-0.5399355342151273,26252.0,6225.0,0.237124790492153,97352.0,46149.0,0.4740426493549182,63.0,0.5418291172496212,-0.4608144664931298,0.0743196121962988,-0.0341923470034446,-0.0073217685714162,0.0013458525095362,0.0005818006387071,-0.0008369362286353
COIN,2026-09-07,start,2026-09-08,180.56500244140625,2.0033535831756595,1.389579462854722,-0.6137741203209375,3731.0,4292.0,1.1503618332886625,55331.0,27649.0,0.4997017946539914,148.0,0.4921510902443998,-0.2979249174207856,0.0069189492184778,-0.4951661640218095,-0.2172877627590544,0.0174517079191816,0.0051196854251228,-0.0052757774951601
GOOGL,2026-09-07,start,2026-09-08,333.9224853515625,1.141332787354935,1.1349302425188337,-0.0064025448361013,28723.0,19054.0,0.66337081781151,85651.0,43195.0,0.5043140185170051,156.0,0.3992944446594242,-0.3671303809801317,0.0062837473798565,-0.2810123271894273,-0.250715991220464,0.0242744097436357,0.0084690944685546,-0.0114382347031864
PLTR,2026-09-07,start,2026-09-08,172.49000549316406,0.5529978075542646,1.3277743727830909,0.7747765652288262,21285.0,44048.0,2.069438571764153,105988.0,94145.0,0.8882609352002113,184.0,0.5854954767015836,-0.3153901317642822,0.005075868632353,-0.0617763133950144,-0.1450153144332039,0.0076412601516203,0.0060381858237732,-0.0057966733342341
SHOP,2026-09-07,start,2026-09-08,134.75,1.3229711302869074,0.5654008915415982,-0.7575702387453092,1811.0,2019.0,1.1148536720044175,15578.0,13787.0,0.8850301707536269,115.0,0.4037930758895077,-0.5136444126990569,0.0172728678223695,-0.517131041912269,-0.145622916585009,0.0204159260496471,0.0038387170499117,-0.0065147978006196
XOM,2026-09-07,start,2026-09-08,161.58999633789062,0.780339259033203,1.038008564897017,0.257669305863814,2795.0,691.0,0.2472271914132379,37417.0,6042.0,0.1614774033193468,69.0,0.5339012401784037,-0.2016475432323368,0.0155863571993613,-0.2050462715513842,-0.2235071801511551,0.016830724361205,0.0058107738932777,-0.0029109214685971
AMD,2026-09-07,start,2026-09-08,492.5,1.9680892747995804,1.7757246607917083,-0.192364614007872,19980.0,17164.0,0.8590590590590591,72330.0,77467.0,1.071021706069404,337.0,0.5050058607909758,-0.1957615815800056,0.0025440858142178,-0.4790766085050393,-0.4315528807863236,0.0330106284862705,0.0127396973085542,-0.0089521653039789
BAC,2026-09-07,start,2026-09-08,62.47949981689453,0.804591160930765,0.7019576689453126,-0.1026334919854523,3381.0,9089.0,2.688257911860396,45793.0,13524.0,0.2953289804118533,54.0,0.5652501578569535,-0.3163588094539999,0.0503470600178587,-0.0581744566452911,-0.0871866290016797,0.0059782418876645,0.0024265654239041,-0.001775912730338
FIG,2026-09-07,start,2026-09-08,23.11000061035156,1.7920369776452103,2.0004909776611326,0.208454000015922,1161.0,818.0,0.7045650301464255,11690.0,9023.0,0.7718562874251497,86.0,0.3299200784343193,-0.5539208757312333,0.0632369451623444,-0.0805003237014215,-0.1487789636505176,0.0036575587915402,0.0005050822233779,-0.0014221725492142
RKLB,2026-09-07,start,2026-09-08,65.56999969482422,1.332780692063935,1.2338896444163605,-0.0988910476475746,8133.0,2355.0,0.2895610475839174,26751.0,15306.0,0.572165526522373,100.0,0.34884448026659,-0.6091732809417134,0.0240496499573686,-0.167914902057414,-0.1051288896485474,0.0076113962080108,0.0015682365882141,-0.0041651731716947
SPCX,2026-09-07,start,2026-09-08,147.75289916992188,1.9982599653718909,1.494029791259765,-0.5042301741121256,32239.0,34479.0,1.0694810633084153,99545.0,182151.0,1.8298357526746696,188.0,0.6806896474819614,-0.2414909260752634,0.0095708386772808,-0.3006370097599082,-0.1664982543600206,0.0126156972433717,0.0056806960842894,-0.0035229108402296
SPY,2026-09-07,end,2026-09-11,765.4569702148438,0.1847505599925004,0.6282721456991659,0.4435215857066654,351825.0,416312.0,1.183292830242308,371019.0,629952.0,1.6978968732059545,366.0,0.5524485290403158,-0.3822619154302705,0.0059782653729672,-0.0669714194574858,-0.0640179484383201,0.0026607450735762,0.0028446634626652,-0.0022850201105998
QQQ,2026-09-07,end,2026-09-11,715.280029296875,0.9744034086756552,0.6775329434403128,-0.2968704652353424,279860.0,342887.0,1.2252090330879726,260583.0,375843.0,1.4423158839985724,370.0,0.5798132535761262,-0.2854779823581492,0.0057773846427634,-0.2612563188366383,-0.0198808319052401,0.0033657759480725,0.0027454466192896,-0.0015746935265443
SPX,2026-09-07,end,2026-09-11,7668.31982421875,,,,,,,,,,,,,,,,,,
TSLA,2026-09-07,end,2026-09-11,367.1600036621094,2.273840229524032,1.80517137835416,-0.4686688511698726,219847.0,107791.0,0.4903000723230246,263482.0,235943.0,0.8954805261839518,203.0,0.4629833423606533,-0.3709754122182861,0.0041246732031039,-0.144637282451174,-0.0962818418941756,0.0015649285070933,0.0009318962608728,-0.0011426901559922
NVDA,2026-09-07,end,2026-09-11,221.5200042724609,0.6677286075949366,2.623906160057178,1.9561775524622416,152799.0,103324.0,0.6762086139307194,562741.0,396363.0,0.7043435612475366,148.0,0.5204019176227289,-0.3925285261228683,0.0051236901171422,-0.0118810831225062,-0.4169585415011426,0.0010236124270521,0.0005740743912468,-0.0007824219064821
IBIT,2026-09-07,end,2026-09-11,45.0,0.3903130031960227,2.018220397017045,1.6279073938210222,49917.0,12554.0,0.2514974858264719,221613.0,169495.0,0.7648242657244837,110.0,0.5915191990017572,-0.3824780717487115,0.0560925643478057,-0.0045030158469435,-0.2395416389532751,0.0004533339614856,0.0001598593059162,-0.0001468854414498
AAPL,2026-09-07,end,2026-09-11,332.2950134277344,1.7862799826284554,1.624208180837323,-0.1620718017911324,350442.0,150877.0,0.4305334406264089,217700.0,179170.0,0.8230133210840607,127.0,0.6989992904033893,-0.1346234083082691,0.0068397673996933,-0.1071492019279514,-0.1086869213833311,0.0015302995826701,0.0013659401680913,-0.000345498068936
AMZN,2026-09-07,end,2026-09-11,256.1400146484375,1.5097790886134723,1.2974001012628729,-0.2123789873505996,41996.0,13112.0,0.3122202114487094,128358.0,62336.0,0.4856417208121036,95.0,0.508357043562056,-0.3120058249670999,0.0095206896075104,-0.0986640886643404,-0.1374073628494432,0.0013044917199443,0.0008082830124653,-0.0006389216111605
